"ADream_1831" "Berenice_1835" "CardboardBox_1" "Destiny3" "HarryandLucy3" "LastDayOfPompeii2" "MinorMorals3" "MobyDick_1" "PericlesAndAspesia1" "Rookwood1" "SketchBookOfGeoffreyCrayon_3" "Spaewife2" "TheAbbot2" "TheBravo1" "TheDoctor2" "TwiceToldTales_4"
"mrs" 0 0 0.0346981263011797 0.287512451326632 0 0 0.0115331385514378 0.0247699254996856 0 0 0.00950028500855026 0 0.00180880889933978 0 0.0329543582138738 0
"scene" 0.0829875518672199 0 0 0.0158471429865073 0 0.0200275935733678 0.0192218975857297 0.0057161366537736 0.00495135295719555 0.023916905835725 0.0285008550256508 0.0122446980457462 0.0217057067920774 0.0269457044056227 0.0211849445660617 0.0354580912636718
"helen" 0 0 0 0 0 0.00445057634963728 0 0 0.00247567647859778 0 0 0 0 0 0.00706164818868724 0
"party" 0 0 0 0.0384859186815177 0 0.0200275935733678 0.0115331385514378 0.0019053788845912 0.00495135295719555 0.0136668033347 0.012667046678067 0.00489787921829848 0.0307497512887763 0.00898190146854089 0.00706164818868724 0.00272754548182091
"earth" 0.16597510373444 0.0625390869293308 0.0115660421003932 0.00226387756950104 0.0536822680758262 0.0934621033423828 0.0384437951714593 0.0266753043842768 0.0470378530933578 0.010250102501025 0.0221673316866173 0.00489787921829848 0.00904404449669892 0.0179638029370818 0.0258927100251865 0.0790988189728064
"chapter" 0 0 0 0.0498053065290229 0 0.0356046107970982 0.00384437951714593 0.0895528075757864 0 0.02050020500205 0 0.00244893960914924 0.0180880889933978 0.0224547536713522 0.150648494691994 0
"hold" 0 0 0 0.00679163270850312 0.0268411340379131 0.0111264408740932 0.00768875903429187 0.0209591677305032 0.0123783823929889 0.0273336066694 0.0063335233390335 0.0293872753097909 0.0289409423894366 0.0179638029370818 0.00706164818868724 0.0109101819272836
"doubt" 0 0.0312695434646654 0.092528336803146 0.0362220411120167 0.00671028350947828 0.0133517290489118 0.0269106566200215 0.0247699254996856 0.0495135295719555 0.04783381167145 0.0221673316866173 0.0661213694470294 0.0180880889933978 0.0314366551398931 0.0306004754843114 0.0190928183727464
"point" 0 0 0.0231320842007865 0.0203748981255094 0.0201308505284348 0.00890115269927456 0.0192218975857297 0.028580683268868 0.0148540588715867 0.03416700833675 0.012667046678067 0 0.0162792800940581 0.0224547536713522 0.0164771791069369 0.00818263644546273
"attention" 0 0.0938086303939962 0.0231320842007865 0.0158471429865073 0.0268411340379131 0.00667586452445592 0.0269106566200215 0.0038107577691824 0.00247567647859778 0.0273336066694 0.00950028500855026 0.00244893960914924 0.0307497512887763 0.00898190146854089 0.00470776545912483 0.0109101819272836
"deep" 0 0 0.0115660421003932 0.0226387756950104 0.0134205670189566 0.0489563398460101 0.0115331385514378 0.0323914410380504 0.0148540588715867 0.044417110837775 0.0285008550256508 0.00244893960914924 0.0343673690874559 0.0269457044056227 0.0117694136478121 0.0572784551182391
"truth" 0 0 0.0115660421003932 0.0339581635425156 0.00671028350947828 0.0155770172237305 0.0538213132400431 0.0209591677305032 0.0420865001361622 0.030750307503075 0.012667046678067 0.00979575843659695 0.0271321334900968 0.0763461624825976 0.0141232963773745 0.0272754548182091
"honour" 0 0 0 0.0203748981255094 0.00671028350947828 0.0111264408740932 0.0269106566200215 0.0152430310767296 0.0123783823929889 0.010250102501025 0 0.0391830337463878 0.0633083114768925 0 0.00706164818868724 0
"different" 0 0.0625390869293308 0 0.0339581635425156 0.0503271263210871 0.0178023053985491 0.0307550361371675 0.0038107577691824 0.00990270591439111 0.010250102501025 0.0285008550256508 0.00734681882744772 0.00904404449669892 0.0179638029370818 0.0329543582138738 0.00818263644546273
"turn" 0 0.0312695434646654 0.0231320842007865 0.0158471429865073 0.0167757087736957 0.0133517290489118 0.0115331385514378 0.0228645466150944 0.0321837942217711 0.0136668033347 0.0221673316866173 0.00979575843659695 0.0343673690874559 0.00898190146854089 0.0164771791069369 0.0190928183727464
"spoke" 0 0.125078173858662 0.0115660421003932 0.0181110205560083 0.00671028350947828 0.0511816280208287 0.00768875903429187 0.0076215155383648 0.00495135295719555 0.02050020500205 0.0063335233390335 0.0220404564823431 0.0361761779867957 0.0314366551398931 0.00941553091824965 0.0163652728909255
"edith" 0 0 0 0.701802046545323 0 0 0.10379824696294 0 0 0 0 0 0 0 0 0.0136377274091045
"rest" 0 0 0.0115660421003932 0.0203748981255094 0.0402617010568697 0.0311540344474609 0.0691988313086268 0.0247699254996856 0.04456217661476 0.037583709170425 0.00950028500855026 0.00979575843659695 0.0307497512887763 0.0224547536713522 0.0117694136478121 0.0272754548182091
"boy" 0 0 0 0.0249026532645115 0.0402617010568697 0.0133517290489118 0.0961094879286483 0.0133376521921384 0.0173297353501844 0 0.012667046678067 0.00244893960914924 0.0379849868861355 0.0853280639511385 0.00706164818868724 0.0109101819272836
"dark" 0 0 0 0.00679163270850312 0.0201308505284348 0.0845609506431083 0.0153775180685837 0.0209591677305032 0.00742702943579333 0.044417110837775 0.0285008550256508 0.0122446980457462 0.0198968978927376 0.0314366551398931 0.00470776545912483 0.0409131822273136
"alone" 0.0829875518672199 0.125078173858662 0.046264168401573 0.0158471429865073 0.00335514175473914 0.0422804753215541 0.0345994156543134 0.0228645466150944 0.0470378530933578 0.030750307503075 0.0063335233390335 0.0440809129646863 0.0235145156914172 0.0179638029370818 0.0141232963773745 0.0136377274091045
"arms" 0 0 0.0115660421003932 0.0203748981255094 0.023485992283174 0.0311540344474609 0.0192218975857297 0.0152430310767296 0.04456217661476 0.023916905835725 0.012667046678067 0.0342851545280893 0.0217057067920774 0.0269457044056227 0.0117694136478121 0.0463682731909555
"certain" 0 0 0.0115660421003932 0.0113193878475052 0.0369065593021305 0.0178023053985491 0.0192218975857297 0.0457290932301888 0.0247567647859778 0.0512505125051251 0.0158338083475838 0.00979575843659695 0.0144704711947183 0.0179638029370818 0.0541393027799355 0.0272754548182091
"holmes" 0 0 0.323849178811011 0 0 0 0 0 0 0 0 0 0 0 0 0
"read" 0 0 0.092528336803146 0.0181110205560083 0.0805234021137393 0.0178023053985491 0.0269106566200215 0.0076215155383648 0.0297081177431733 0.010250102501025 0.0316676166951675 0.0220404564823431 0.0217057067920774 0.00449095073427045 0.0188310618364993 0.0245479093363882
"sound" 0.0829875518672199 0.187617260787992 0 0.00679163270850312 0.00335514175473914 0.0200275935733678 0.0115331385514378 0.0114322733075472 0.0321837942217711 0.044417110837775 0.0411679017037178 0.0318362149189401 0.00723523559735914 0.0134728522028113 0.00941553091824965 0.0136377274091045
"child" 0 0 0 0.0362220411120167 0 0.0489563398460101 0.0422881746886053 0.0076215155383648 0.0272324412645755 0.017083504168375 0 0.00244893960914924 0.0144704711947183 0.080837113216868 0.0188310618364993 0.0436407277091345
"become" 0 0.0625390869293308 0.0115660421003932 0.0113193878475052 0.00671028350947828 0.0200275935733678 0.0269106566200215 0.0152430310767296 0.0198054118287822 0.010250102501025 0.0316676166951675 0.0269383357006416 0.0325585601881161 0.0449095073427044 0.0306004754843114 0.0245479093363882
"care" 0 0 0.0115660421003932 0.0158471429865073 0.0469719845663479 0.0178023053985491 0.0230662771028756 0.0076215155383648 0.0198054118287822 0.03416700833675 0.012667046678067 0.00244893960914924 0.0271321334900968 0.0763461624825976 0.0353082409434362 0.0190928183727464
"miss" 0 0 0.335415220911404 0.119985511183555 0.0167757087736957 0.00445057634963728 0 0.0019053788845912 0 0 0.0285008550256508 0 0 0 0.0447237718616859 0
"wish" 0 0 0.046264168401573 0.0679163270850312 0.0134205670189566 0.0200275935733678 0.0230662771028756 0.0076215155383648 0.04456217661476 0.00683340166735001 0.0063335233390335 0.0318362149189401 0.0289409423894366 0.0449095073427044 0.0211849445660617 0.00272754548182091
"henry" 0 0 0.0115660421003932 0.00226387756950104 0.00335514175473914 0 0.00384437951714593 0 0 0 0.0063335233390335 0.00244893960914924 0.0108528533960387 0 0.0117694136478121 0
"church" 0 0 0 0.0135832654170062 0 0.00890115269927456 0.00768875903429187 0.0171484099613208 0 0.044417110837775 0.0918360884159858 0.0220404564823431 0.0271321334900968 0.0224547536713522 0.103570840100746 0.0136377274091045
"evening" 0 0.0312695434646654 0.0231320842007865 0.0339581635425156 0.023485992283174 0.024478169923005 0.0192218975857297 0.0152430310767296 0.00495135295719555 0.003416700833675 0.0348343783646843 0.0244893960914924 0.0144704711947183 0.00449095073427045 0.0117694136478121 0.0327305457818509
"s" 0 0 0.0346981263011797 0.0498053065290229 0.0100654252642174 0.0133517290489118 0 0.0019053788845912 0 0.03416700833675 0 0.0661213694470294 0.0235145156914172 0.175147078636547 0.0211849445660617 0
"cause" 0 0.0625390869293308 0.0115660421003932 0.0271665308340125 0.023485992283174 0.0200275935733678 0.0384437951714593 0.0076215155383648 0.00990270591439111 0.0273336066694 0.00950028500855026 0.0465298525738355 0.0325585601881161 0.040418556608434 0.0588470682390603 0.0163652728909255
"feel" 0.0829875518672199 0 0.0115660421003932 0.0294304084035135 0.0167757087736957 0.0356046107970982 0.0153775180685837 0.0266753043842768 0.0123783823929889 0.0136668033347 0.0190005700171005 0.0122446980457462 0.00723523559735914 0.0269457044056227 0.0235388272956241 0.0190928183727464
"common" 0 0.0938086303939962 0.0115660421003932 0.0203748981255094 0.0167757087736957 0.0155770172237305 0.0230662771028756 0.0247699254996856 0.00742702943579333 0.010250102501025 0.00950028500855026 0.00979575843659695 0.0126616622953785 0.0538914088112453 0.0353082409434362 0.00545509096364182
"looking" 0 0.0312695434646654 0.0115660421003932 0.0203748981255094 0.0771682603590002 0.0267034580978237 0.00768875903429187 0.0552559876531448 0.0148540588715867 0.00683340166735001 0.0221673316866173 0.0367340941372386 0.0271321334900968 0.0134728522028113 0.0117694136478121 0.03000300030003
"neither" 0 0 0.0115660421003932 0.0249026532645115 0.0100654252642174 0.0133517290489118 0.0115331385514378 0.0057161366537736 0.04456217661476 0.023916905835725 0.0063335233390335 0.0195915168731939 0.0488378402821742 0.0269457044056227 0.0306004754843114 0.0190928183727464
"reason" 0 0.0938086303939962 0.0809622947027527 0.0226387756950104 0.0301962757926522 0.0178023053985491 0.00768875903429187 0.0247699254996856 0.0346594707003689 0.017083504168375 0 0.0269383357006416 0.0162792800940581 0.0583823595455158 0.0541393027799355 0.00818263644546273
"street" 0.16597510373444 0 0.115660421003932 0.00226387756950104 0 0.00890115269927456 0.00384437951714593 0.0152430310767296 0.00247567647859778 0 0.0316676166951675 0 0.0343673690874559 0 0.0141232963773745 0.0709161825273436
"gone" 0.16597510373444 0 0.0693962526023595 0.0226387756950104 0.0100654252642174 0.0133517290489118 0.0115331385514378 0.028580683268868 0.02228108830738 0.0410004100041 0.00316676166951675 0.0171425772640447 0.0108528533960387 0.0269457044056227 0.0117694136478121 0.0463682731909555
"business" 0 0 0.0693962526023595 0.00679163270850312 0.0100654252642174 0.0111264408740932 0.0192218975857297 0.0457290932301888 0.0123783823929889 0.02050020500205 0.0063335233390335 0.00734681882744772 0.0162792800940581 0.0224547536713522 0.0376621236729986 0.03000300030003
"observed" 0 0 0.0809622947027527 0 0.0637476933400436 0.00667586452445592 0.0192218975857297 0.0038107577691824 0.00742702943579333 0.02050020500205 0.0443346633732345 0.0220404564823431 0.025323324590757 0.0314366551398931 0.0164771791069369 0.0272754548182091
"received" 0 0 0.0346981263011797 0.0339581635425156 0.0134205670189566 0.0311540344474609 0.0230662771028756 0.009526894422956 0.0173297353501844 0.023916905835725 0.0190005700171005 0.0195915168731939 0.0235145156914172 0.0134728522028113 0.0258927100251865 0.0136377274091045
"behind" 0 0 0.0231320842007865 0.00905551027800417 0.00671028350947828 0.0200275935733678 0.0115331385514378 0.0152430310767296 0.0247567647859778 0.030750307503075 0.012667046678067 0.0220404564823431 0.0180880889933978 0.0314366551398931 0.0141232963773745 0.0381856367454927
"sight" 0 0.0625390869293308 0 0.0271665308340125 0.0100654252642174 0.00667586452445592 0 0.0304860621534592 0.0173297353501844 0.0273336066694 0.00950028500855026 0.0171425772640447 0.0162792800940581 0.00898190146854089 0.0188310618364993 0.00818263644546273
"brother" 0 0 0.0115660421003932 0 0.0134205670189566 0.0467310516711914 0.0192218975857297 0.0076215155383648 0.00247567647859778 0.023916905835725 0.00316676166951675 0.00979575843659695 0.0343673690874559 0 0.0117694136478121 0.0245479093363882
"company" 0 0 0.046264168401573 0.0407497962510187 0.00671028350947828 0.00445057634963728 0.0345994156543134 0.0171484099613208 0.00247567647859778 0.0136668033347 0.0443346633732345 0.00489787921829848 0.0108528533960387 0.0224547536713522 0.028246592754749 0.0245479093363882
"mine" 0 0.0312695434646654 0.0115660421003932 0.0226387756950104 0.0100654252642174 0.0289287462726423 0.0230662771028756 0.028580683268868 0.0346594707003689 0.010250102501025 0.0316676166951675 0.0122446980457462 0.0397937957854753 0.0359276058741636 0.0188310618364993 0.0218203638545673
"arm" 0 0 0 0.0181110205560083 0.0301962757926522 0.024478169923005 0 0.0419183354610064 0.00990270591439111 0.04783381167145 0.0158338083475838 0.0171425772640447 0.0217057067920774 0.0314366551398931 0.00470776545912483 0.0245479093363882
"fell" 0.0829875518672199 0.187617260787992 0.0231320842007865 0.00452775513900208 0.0268411340379131 0.0467310516711914 0.0615100722743349 0.0038107577691824 0.00742702943579333 0.03416700833675 0.00950028500855026 0.0146936376548954 0.0162792800940581 0.0179638029370818 0.0188310618364993 0.0136377274091045
"answer" 0 0 0.0231320842007865 0.0226387756950104 0.0268411340379131 0.0155770172237305 0.0345994156543134 0.0228645466150944 0.0173297353501844 0.023916905835725 0.00316676166951675 0.0465298525738355 0.0470290313828344 0.0224547536713522 0.0329543582138738 0.0109101819272836
"object" 0 0.187617260787992 0.0115660421003932 0.0249026532645115 0.0100654252642174 0.0155770172237305 0.0345994156543134 0.0114322733075472 0.0148540588715867 0.044417110837775 0.0063335233390335 0.00489787921829848 0.0162792800940581 0.040418556608434 0.0211849445660617 0.0190928183727464
"suddenly" 0.0829875518672199 0.0312695434646654 0.0346981263011797 0.0203748981255094 0.00335514175473914 0.055632204370466 0.0115331385514378 0.0114322733075472 0.00495135295719555 0.037583709170425 0.0316676166951675 0.0342851545280893 0.0108528533960387 0.0179638029370818 0.00235388272956241 0.0245479093363882
"thoughts" 0.0829875518672199 0.0312695434646654 0.046264168401573 0.0407497962510187 0.0100654252642174 0.0400551871467355 0.0230662771028756 0.0114322733075472 0.0148540588715867 0.003416700833675 0 0.0195915168731939 0.0198968978927376 0.0224547536713522 0.028246592754749 0.0218203638545673
"instant" 0 0 0.0346981263011797 0.0113193878475052 0.0134205670189566 0.00667586452445592 0 0.0114322733075472 0.00742702943579333 0.0512505125051251 0.00316676166951675 0.00489787921829848 0.0162792800940581 0.0224547536713522 0 0.00545509096364182
"followed" 0.0829875518672199 0 0.0231320842007865 0.00905551027800417 0.0201308505284348 0.0200275935733678 0.0153775180685837 0.0171484099613208 0.00495135295719555 0.0410004100041 0.0190005700171005 0.0416319733555371 0.0343673690874559 0.0224547536713522 0.00235388272956241 0.0163652728909255
"heaven" 0.0829875518672199 0 0 0.0203748981255094 0 0.0734345097690151 0.0115331385514378 0.0209591677305032 0.0123783823929889 0.0136668033347 0.0063335233390335 0.0244893960914924 0.0397937957854753 0.00898190146854089 0.0329543582138738 0.0272754548182091
"making" 0 0 0 0.0271665308340125 0.0268411340379131 0.0111264408740932 0.0192218975857297 0.0209591677305032 0.00990270591439111 0.023916905835725 0.038001140034201 0.0269383357006416 0.0180880889933978 0.0134728522028113 0.0117694136478121 0.0136377274091045
"sea" 0.0829875518672199 0 0.0346981263011797 0.00226387756950104 0.11742996141587 0.0311540344474609 0.0307550361371675 0.152430310767296 0.00495135295719555 0.003416700833675 0.0063335233390335 0.00489787921829848 0.00542642669801935 0.0269457044056227 0.0164771791069369 0.0654610915637018
"age" 0 0 0 0.00226387756950104 0.00671028350947828 0.0289287462726423 0.0269106566200215 0.009526894422956 0.0272324412645755 0.010250102501025 0.0285008550256508 0.00734681882744772 0.0235145156914172 0.0449095073427044 0.0541393027799355 0.0463682731909555
